Attribute,UpdatedID,AttributeID,Value
POS_ML,2763780871908516686,1349348467,0
POS_MC,2763780871908516686,1349346149,0
POS_MR,2763780871908516686,1349350003,0
POS_AML,2763780871908516686,1348562284,12
POS_AMC,2763780871908516686,1348562275,0
POS_AMR,2763780871908516686,1348562290,12
POS_STC,2763780871908516686,1348559717,20
Consistency,2763780871908516686,1346659193,0
Dirtiness,2763780871908516686,1346659444,0
ImportantMatches,2763780871908516686,1346660717,8
InjuryProneness,2763780871908516686,1346660714,0
Versatility,2763780871908516686,1346664052,0
FirstName,2798001934372463423,1348890209,Josh
LastName,2798001934372463423,1349742177,Acheampong
Crossing,2798001934372463423,1346659186,8
Dribbling,2798001934372463423,1346659442,6
Finishing,2798001934372463423,1346659950,0
FirstTouch,2798001934372463423,1346659956,8
Heading,2798001934372463423,1346660452,0
LongShots,2798001934372463423,1346661491,10
Marking,2798001934372463423,1346661746,7
Passing,2798001934372463423,1346662515,7
Tackling,2798001934372463423,1346663531,8
Technique,2798001934372463423,1346663523,10
Aggression,2798001934372463423,1346658663,0
Anticipation,2798001934372463423,1346658670,9
Bravery,2798001934372463423,1346658930,0
Composure,2798001934372463423,1346659184,10
Concentration,2798001934372463423,1346659171,0
Decisions,2798001934372463423,1346659427,8
Determination,2798001934372463423,1346659429,0
Flair,2798001934372463423,1346659948,0
Influence,2798001934372463423,1346661476,0
OffTheBall,2798001934372463423,1346661750,0
Positioning,2798001934372463423,1346662516,8
Teamwork,2798001934372463423,1346663533,10
Creativity,2798001934372463423,1346664051,7
Workrate,2798001934372463423,1346664306,13
Acceleration,2798001934372463423,1346658659,15
Agility,2798001934372463423,1346658668,7
Balance,2798001934372463423,1346658924,12
JumpingReach,2798001934372463423,1346660973,12
NaturalFitness,2798001934372463423,1346661990,0
Pace,2798001934372463423,1346662499,14
Stamina,2798001934372463423,1346663277,0
Strenfth,2798001934372463423,1346663284,9
Corners,2798001934372463423,1346659187,0
FreeKicks,2798001934372463423,1346659947,0
LongThrows,2798001934372463423,1346661492,0
PenaltyTaking,2798001934372463423,1346662510,0
FullName,2798001934372463423,1348889710,Joshua Kofi Acheampong
Height,2798001934372463423,1349018995,187
Weight,2798001934372463423,1350002035,71
Adaptability,2798001934372463423,1348559969,0
Ambition,2798001934372463423,1348562274,0
Controversy,2798001934372463423,1348695673,0
Loyalty,2798001934372463423,1349283705,0
Pressure,2798001934372463423,1349546597,0
Professionalism,2798001934372463423,1349546607,0
Sportsmanship,2798001934372463423,1349742703,0
Temperament,2798001934372463423,1349805421,0
CurrentAbility,2798001934372463423,1346584898,70
PotentialAbility,2798001934372463423,1347436866,-7
LeftFoot,2798001934372463423,1346661478,10
RightFoot,2798001934372463423,1346663017,20
POS_DL,2798001934372463423,1348758643,13
POS_DC,2798001934372463423,1348756325,18
POS_DR,2798001934372463423,1348760179,20
POS_ML,2798001934372463423,1349348467,0
POS_MC,2798001934372463423,1349346149,0
POS_MR,2798001934372463423,1349350003,0
POS_AML,2798001934372463423,1348562284,0
POS_AMC,2798001934372463423,1348562275,0
POS_AMR,2798001934372463423,1348562290,0
POS_STC,2798001934372463423,1348559717,0
Consistency,2798001934372463423,1346659193,0
Dirtiness,2798001934372463423,1346659444,0
ImportantMatches,2798001934372463423,1346660717,0
InjuryProneness,2798001934372463423,1346660714,0
Versatility,2798001934372463423,1346664052,0
FirstName,2810467351099630420,1348890209,Datro
LastName,2810467351099630420,1349742177,Fofana
Crossing,2810467351099630420,1346659186,8
Dribbling,2810467351099630420,1346659442,15
Finishing,2810467351099630420,1346659950,12
FirstTouch,2810467351099630420,1346659956,12
Heading,2810467351099630420,1346660452,12
LongShots,2810467351099630420,1346661491,10
Marking,2810467351099630420,1346661746,6
Passing,2810467351099630420,1346662515,11
Tackling,2810467351099630420,1346663531,6
Technique,2810467351099630420,1346663523,12
Aggression,2810467351099630420,1346658663,13
Anticipation,2810467351099630420,1346658670,12
Bravery,2810467351099630420,1346658930,9
Composure,2810467351099630420,1346659184,11
Concentration,2810467351099630420,1346659171,9
Decisions,2810467351099630420,1346659427,9
Determination,2810467351099630420,1346659429,13
Flair,2810467351099630420,1346659948,16
Influence,2810467351099630420,1346661476,7
OffTheBall,2810467351099630420,1346661750,12
Positioning,2810467351099630420,1346662516,7
Teamwork,2810467351099630420,1346663533,10
Creativity,2810467351099630420,1346664051,11
Workrate,2810467351099630420,1346664306,12
Acceleration,2810467351099630420,1346658659,16
Agility,2810467351099630420,1346658668,14
Balance,2810467351099630420,1346658924,14
JumpingReach,2810467351099630420,1346660973,12
NaturalFitness,2810467351099630420,1346661990,13
Pace,2810467351099630420,1346662499,16
Stamina,2810467351099630420,1346663277,12
Strenfth,2810467351099630420,1346663284,13
Corners,2810467351099630420,1346659187,9
FreeKicks,2810467351099630420,1346659947,9
LongThrows,2810467351099630420,1346661492,6
PenaltyTaking,2810467351099630420,1346662510,13
FullName,2810467351099630420,1348889710,David Datro Fofana
Height,2810467351099630420,1349018995,181
Weight,2810467351099630420,1350002035,76
Adaptability,2810467351099630420,1348559969,8
Ambition,2810467351099630420,1348562274,15
Controversy,2810467351099630420,1348695673,12
Loyalty,2810467351099630420,1349283705,9
Pressure,2810467351099630420,1349546597,8
Professionalism,2810467351099630420,1349546607,8
Sportsmanship,2810467351099630420,1349742703,7
Temperament,2810467351099630420,1349805421,8
CurrentAbility,2810467351099630420,1346584898,127
PotentialAbility,2810467351099630420,1347436866,150
LeftFoot,2810467351099630420,1346661478,10
RightFoot,2810467351099630420,1346663017,20
POS_DL,2810467351099630420,1348758643,0
POS_DC,2810467351099630420,1348756325,0
POS_DR,2810467351099630420,1348760179,0
POS_ML,2810467351099630420,1349348467,10
POS_MC,2810467351099630420,1349346149,0
POS_MR,2810467351099630420,1349350003,12
POS_AML,2810467351099630420,1348562284,15
POS_AMC,2810467351099630420,1348562275,12
POS_AMR,2810467351099630420,1348562290,18
POS_STC,2810467351099630420,1348559717,20
Consistency,2810467351099630420,1346659193,10
Dirtiness,2810467351099630420,1346659444,14
ImportantMatches,2810467351099630420,1346660717,12
InjuryProneness,2810467351099630420,1346660714,7
Versatility,2810467351099630420,1346664052,12
FirstName,2940508549821784932,1348890209,Benoît
LastName,2940508549821784932,1349742177,Badiashile
Crossing,2940508549821784932,1346659186,5
Dribbling,2940508549821784932,1346659442,9
Finishing,2940508549821784932,1346659950,6
FirstTouch,2940508549821784932,1346659956,13
Heading,2940508549821784932,1346660452,17
LongShots,2940508549821784932,1346661491,7
Marking,2940508549821784932,1346661746,15
Passing,2940508549821784932,1346662515,13
Tackling,2940508549821784932,1346663531,15
Technique,2940508549821784932,1346663523,12
Aggression,2940508549821784932,1346658663,10
Anticipation,2940508549821784932,1346658670,14
Bravery,2940508549821784932,1346658930,15
Composure,2940508549821784932,1346659184,16
Concentration,2940508549821784932,1346659171,12
Decisions,2940508549821784932,1346659427,14
Determination,2940508549821784932,1346659429,15
Flair,2940508549821784932,1346659948,9
Influence,2940508549821784932,1346661476,11
OffTheBall,2940508549821784932,1346661750,6
Positioning,2940508549821784932,1346662516,14
Teamwork,2940508549821784932,1346663533,14
Creativity,2940508549821784932,1346664051,11
Workrate,2940508549821784932,1346664306,13
Acceleration,2940508549821784932,1346658659,14
Agility,2940508549821784932,1346658668,11
Balance,2940508549821784932,1346658924,15
JumpingReach,2940508549821784932,1346660973,17
NaturalFitness,2940508549821784932,1346661990,15
Pace,2940508549821784932,1346662499,15
Stamina,2940508549821784932,1346663277,15
Strenfth,2940508549821784932,1346663284,16
Corners,2940508549821784932,1346659187,3
FreeKicks,2940508549821784932,1346659947,4
LongThrows,2940508549821784932,1346661492,8
PenaltyTaking,2940508549821784932,1346662510,7
FullName,2940508549821784932,1348889710,Benoît Badiashile Mukinayi
Height,2940508549821784932,1349018995,194
Weight,2940508549821784932,1350002035,75
Adaptability,2940508549821784932,1348559969,0
Ambition,2940508549821784932,1348562274,15
Controversy,2940508549821784932,1348695673,6
Loyalty,2940508549821784932,1349283705,16
Pressure,2940508549821784932,1349546597,14
Professionalism,2940508549821784932,1349546607,15
Sportsmanship,2940508549821784932,1349742703,14
Temperament,2940508549821784932,1349805421,14
CurrentAbility,2940508549821784932,1346584898,147
PotentialAbility,2940508549821784932,1347436866,163
LeftFoot,2940508549821784932,1346661478,20
RightFoot,2940508549821784932,1346663017,8
POS_DL,2940508549821784932,1348758643,0
POS_DC,2940508549821784932,1348756325,20
POS_DR,2940508549821784932,1348760179,0
POS_ML,2940508549821784932,1349348467,0
POS_MC,2940508549821784932,1349346149,0
POS_MR,2940508549821784932,1349350003,0
POS_AML,2940508549821784932,1348562284,0
POS_AMC,2940508549821784932,1348562275,0
POS_AMR,2940508549821784932,1348562290,0
POS_STC,2940508549821784932,1348559717,20
Consistency,2940508549821784932,1346659193,13
Dirtiness,2940508549821784932,1346659444,6
ImportantMatches,2940508549821784932,1346660717,13
InjuryProneness,2940508549821784932,1346660714,5
Versatility,2940508549821784932,1346664052,5
FirstName,314912256282354527,1348890209,Robert
LastName,314912256282354527,1349742177,Sánchez
Crossing,314912256282354527,1346659186,0
Dribbling,314912256282354527,1346659442,0
Finishing,314912256282354527,1346659950,0
FirstTouch,314912256282354527,1346659956,11
Heading,314912256282354527,1346660452,0
LongShots,314912256282354527,1346661491,0
Marking,314912256282354527,1346661746,0
Passing,314912256282354527,1346662515,11
Tackling,314912256282354527,1346663531,0
Technique,314912256282354527,1346663523,13
Aggression,314912256282354527,1346658663,8
Anticipation,314912256282354527,1346658670,11
Bravery,314912256282354527,1346658930,15
Composure,314912256282354527,1346659184,14
Concentration,314912256282354527,1346659171,10
Decisions,314912256282354527,1346659427,10
Determination,314912256282354527,1346659429,10
Flair,314912256282354527,1346659948,9
Influence,314912256282354527,1346661476,7
OffTheBall,314912256282354527,1346661750,0
Positioning,314912256282354527,1346662516,12
Teamwork,314912256282354527,1346663533,12
Creativity,314912256282354527,1346664051,11
Workrate,314912256282354527,1346664306,9
Acceleration,314912256282354527,1346658659,12
Agility,314912256282354527,1346658668,14
Balance,314912256282354527,1346658924,12
JumpingReach,314912256282354527,1346660973,18
NaturalFitness,314912256282354527,1346661990,0
Pace,314912256282354527,1346662499,10
Stamina,314912256282354527,1346663277,12
Strenfth,314912256282354527,1346663284,14
Corners,314912256282354527,1346659187,0
FreeKicks,314912256282354527,1346659947,0
LongThrows,314912256282354527,1346661492,0
PenaltyTaking,314912256282354527,1346662510,0
FullName,314912256282354527,1348889710,Robert Lynch Sánchez
Height,314912256282354527,1349018995,197
Weight,314912256282354527,1350002035,91
Adaptability,314912256282354527,1348559969,20
Ambition,314912256282354527,1348562274,11
Controversy,314912256282354527,1348695673,3
Loyalty,314912256282354527,1349283705,11
Pressure,314912256282354527,1349546597,11
Professionalism,314912256282354527,1349546607,10
Sportsmanship,314912256282354527,1349742703,8
Temperament,314912256282354527,1349805421,14
CurrentAbility,314912256282354527,1346584898,142
PotentialAbility,314912256282354527,1347436866,160
LeftFoot,314912256282354527,1346661478,12
RightFoot,314912256282354527,1346663017,20
POS_DL,314912256282354527,1348758643,0
POS_DC,314912256282354527,1348756325,20
POS_DR,314912256282354527,1348760179,0
POS_ML,314912256282354527,1349348467,0
POS_MC,314912256282354527,1349346149,0
POS_MR,314912256282354527,1349350003,0
POS_AML,314912256282354527,1348562284,0
POS_AMC,314912256282354527,1348562275,0
POS_AMR,314912256282354527,1348562290,0
POS_STC,314912256282354527,1348559717,20
Consistency,314912256282354527,1346659193,10
Dirtiness,314912256282354527,1346659444,3
ImportantMatches,314912256282354527,1346660717,9
InjuryProneness,314912256282354527,1346660714,0
Versatility,314912256282354527,1346664052,0
FirstName,3326533647676236631,1348890209,Roméo
LastName,3326533647676236631,1349742177,Lavia
Crossing,3326533647676236631,1346659186,7
Dribbling,3326533647676236631,1346659442,13
Finishing,3326533647676236631,1346659950,8
FirstTouch,3326533647676236631,1346659956,14
Heading,3326533647676236631,1346660452,7
LongShots,3326533647676236631,1346661491,11
Marking,3326533647676236631,1346661746,10
Passing,3326533647676236631,1346662515,14
Tackling,3326533647676236631,1346663531,14
Technique,3326533647676236631,1346663523,14
Aggression,3326533647676236631,1346658663,15
Anticipation,3326533647676236631,1346658670,14
Bravery,3326533647676236631,1346658930,12
Composure,3326533647676236631,1346659184,13
Concentration,3326533647676236631,1346659171,12
Decisions,3326533647676236631,1346659427,13
Determination,3326533647676236631,1346659429,16
Flair,3326533647676236631,1346659948,14
Influence,3326533647676236631,1346661476,12
OffTheBall,3326533647676236631,1346661750,13
Positioning,3326533647676236631,1346662516,14
Teamwork,3326533647676236631,1346663533,16
Creativity,3326533647676236631,1346664051,14
Workrate,3326533647676236631,1346664306,16
Acceleration,3326533647676236631,1346658659,14
Agility,3326533647676236631,1346658668,14
Balance,3326533647676236631,1346658924,12
JumpingReach,3326533647676236631,1346660973,9
NaturalFitness,3326533647676236631,1346661990,14
Pace,3326533647676236631,1346662499,14
Stamina,3326533647676236631,1346663277,14
Strenfth,3326533647676236631,1346663284,13
Corners,3326533647676236631,1346659187,5
FreeKicks,3326533647676236631,1346659947,11
LongThrows,3326533647676236631,1346661492,5
PenaltyTaking,3326533647676236631,1346662510,5
FullName,3326533647676236631,1348889710,First Second
Height,3326533647676236631,1349018995,181
Weight,3326533647676236631,1350002035,75
Adaptability,3326533647676236631,1348559969,14
Ambition,3326533647676236631,1348562274,18
Controversy,3326533647676236631,1348695673,7
Loyalty,3326533647676236631,1349283705,8
Pressure,3326533647676236631,1349546597,13
Professionalism,3326533647676236631,1349546607,14
Sportsmanship,3326533647676236631,1349742703,14
Temperament,3326533647676236631,1349805421,15
CurrentAbility,3326533647676236631,1346584898,134
PotentialAbility,3326533647676236631,1347436866,-9
LeftFoot,3326533647676236631,1346661478,9
RightFoot,3326533647676236631,1346663017,20
POS_DL,3326533647676236631,1348758643,0
POS_DC,3326533647676236631,1348756325,0
POS_DR,3326533647676236631,1348760179,0
POS_ML,3326533647676236631,1349348467,0
POS_MC,3326533647676236631,1349346149,18
POS_MR,3326533647676236631,1349350003,0
POS_AML,3326533647676236631,1348562284,0
POS_AMC,3326533647676236631,1348562275,12
POS_AMR,3326533647676236631,1348562290,0
POS_STC,3326533647676236631,1348559717,0
Consistency,3326533647676236631,1346659193,12
Dirtiness,3326533647676236631,1346659444,6
ImportantMatches,3326533647676236631,1346660717,13
InjuryProneness,3326533647676236631,1346660714,7
Versatility,3326533647676236631,1346664052,11
FirstName,3355709669755609918,1348890209,Ryan
LastName,3355709669755609918,1349742177,Kavuma-McQueen
Crossing,3355709669755609918,1346659186,0
Dribbling,3355709669755609918,1346659442,0
Finishing,3355709669755609918,1346659950,0
FirstTouch,3355709669755609918,1346659956,0
Heading,3355709669755609918,1346660452,0
LongShots,3355709669755609918,1346661491,0
Marking,3355709669755609918,1346661746,0
Passing,3355709669755609918,1346662515,0
Tackling,3355709669755609918,1346663531,0
Technique,3355709669755609918,1346663523,0
Aggression,3355709669755609918,1346658663,0
Anticipation,3355709669755609918,1346658670,0
Bravery,3355709669755609918,1346658930,0
Composure,3355709669755609918,1346659184,0
Concentration,3355709669755609918,1346659171,0
Decisions,3355709669755609918,1346659427,0
Determination,3355709669755609918,1346659429,0
Flair,3355709669755609918,1346659948,0
Influence,3355709669755609918,1346661476,0
OffTheBall,3355709669755609918,1346661750,0
Positioning,3355709669755609918,1346662516,0
Teamwork,3355709669755609918,1346663533,0
Creativity,3355709669755609918,1346664051,0
Workrate,3355709669755609918,1346664306,0
Acceleration,3355709669755609918,1346658659,0
Agility,3355709669755609918,1346658668,0
Balance,3355709669755609918,1346658924,0
JumpingReach,3355709669755609918,1346660973,0
NaturalFitness,3355709669755609918,1346661990,0
Pace,3355709669755609918,1346662499,0
Stamina,3355709669755609918,1346663277,0
Strenfth,3355709669755609918,1346663284,0
Corners,3355709669755609918,1346659187,0
FreeKicks,3355709669755609918,1346659947,0
LongThrows,3355709669755609918,1346661492,0
PenaltyTaking,3355709669755609918,1346662510,0
FullName,3355709669755609918,1348889710,First Second
Height,3355709669755609918,1349018995,0
Weight,3355709669755609918,1350002035,0
Adaptability,3355709669755609918,1348559969,0
Ambition,3355709669755609918,1348562274,0
Controversy,3355709669755609918,1348695673,0
Loyalty,3355709669755609918,1349283705,0
Pressure,3355709669755609918,1349546597,0
Professionalism,3355709669755609918,1349546607,0
Sportsmanship,3355709669755609918,1349742703,0
Temperament,3355709669755609918,1349805421,0
CurrentAbility,3355709669755609918,1346584898,60
PotentialAbility,3355709669755609918,1347436866,-9
LeftFoot,3355709669755609918,1346661478,20
RightFoot,3355709669755609918,1346663017,9
POS_DL,3355709669755609918,1348758643,1
POS_DC,3355709669755609918,1348756325,1
POS_DR,3355709669755609918,1348760179,1
POS_ML,3355709669755609918,1349348467,1
POS_MC,3355709669755609918,1349346149,1
POS_MR,3355709669755609918,1349350003,1
POS_AML,3355709669755609918,1348562284,20
POS_AMC,3355709669755609918,1348562275,1
POS_AMR,3355709669755609918,1348562290,15
POS_STC,3355709669755609918,1348559717,1
Consistency,3355709669755609918,1346659193,0
Dirtiness,3355709669755609918,1346659444,0
ImportantMatches,3355709669755609918,1346660717,0
InjuryProneness,3355709669755609918,1346660714,0
Versatility,3355709669755609918,1346664052,0
FirstName,341652619588035398,1348890209,Ishé
LastName,341652619588035398,1349742177,Samuels-Smith
Crossing,341652619588035398,1346659186,11
Dribbling,341652619588035398,1346659442,0
Finishing,341652619588035398,1346659950,0
FirstTouch,341652619588035398,1346659956,0
Heading,341652619588035398,1346660452,0
LongShots,341652619588035398,1346661491,0
Marking,341652619588035398,1346661746,0
Passing,341652619588035398,1346662515,0
Tackling,341652619588035398,1346663531,14
Technique,341652619588035398,1346663523,10
Aggression,341652619588035398,1346658663,0
Anticipation,341652619588035398,1346658670,9
Bravery,341652619588035398,1346658930,0
Composure,341652619588035398,1346659184,0
Concentration,341652619588035398,1346659171,10
Decisions,341652619588035398,1346659427,0
Determination,341652619588035398,1346659429,0
Flair,341652619588035398,1346659948,0
Influence,341652619588035398,1346661476,0
OffTheBall,341652619588035398,1346661750,0
Positioning,341652619588035398,1346662516,10
Teamwork,341652619588035398,1346663533,0
Creativity,341652619588035398,1346664051,0
Workrate,341652619588035398,1346664306,11
Acceleration,341652619588035398,1346658659,13
Agility,341652619588035398,1346658668,10
Balance,341652619588035398,1346658924,0
JumpingReach,341652619588035398,1346660973,15
NaturalFitness,341652619588035398,1346661990,0
Pace,341652619588035398,1346662499,14
Stamina,341652619588035398,1346663277,0
Strenfth,341652619588035398,1346663284,10
Corners,341652619588035398,1346659187,0
FreeKicks,341652619588035398,1346659947,0
LongThrows,341652619588035398,1346661492,0
PenaltyTaking,341652619588035398,1346662510,0
FullName,341652619588035398,1348889710,Ishé Barrington Samuels-Smith
Height,341652619588035398,1349018995,178
Weight,341652619588035398,1350002035,0
Adaptability,341652619588035398,1348559969,0
Ambition,341652619588035398,1348562274,0
Controversy,341652619588035398,1348695673,0
Loyalty,341652619588035398,1349283705,0
Pressure,341652619588035398,1349546597,0
Professionalism,341652619588035398,1349546607,0
Sportsmanship,341652619588035398,1349742703,0
Temperament,341652619588035398,1349805421,0
CurrentAbility,341652619588035398,1346584898,90
PotentialAbility,341652619588035398,1347436866,-8
LeftFoot,341652619588035398,1346661478,20
RightFoot,341652619588035398,1346663017,8
POS_DL,341652619588035398,1348758643,20
POS_DC,341652619588035398,1348756325,16
POS_DR,341652619588035398,1348760179,0
POS_ML,341652619588035398,1349348467,0
POS_MC,341652619588035398,1349346149,0
POS_MR,341652619588035398,1349350003,0
POS_AML,341652619588035398,1348562284,0
POS_AMC,341652619588035398,1348562275,0
POS_AMR,341652619588035398,1348562290,0
POS_STC,341652619588035398,1348559717,0
Consistency,341652619588035398,1346659193,0
Dirtiness,341652619588035398,1346659444,0
ImportantMatches,341652619588035398,1346660717,0
InjuryProneness,341652619588035398,1346660714,0
Versatility,341652619588035398,1346664052,0
FirstName,3421248985201927010,1348890209,Marc
LastName,3421248985201927010,1349742177,Cucurella
Crossing,3421248985201927010,1346659186,13
Dribbling,3421248985201927010,1346659442,11
Finishing,3421248985201927010,1346659950,9
FirstTouch,3421248985201927010,1346659956,14
Heading,3421248985201927010,1346660452,6
LongShots,3421248985201927010,1346661491,8
Marking,3421248985201927010,1346661746,12
Passing,3421248985201927010,1346662515,12
Tackling,3421248985201927010,1346663531,12
Technique,3421248985201927010,1346663523,14
Aggression,3421248985201927010,1346658663,15
Anticipation,3421248985201927010,1346658670,16
Bravery,3421248985201927010,1346658930,14
Composure,3421248985201927010,1346659184,15
Concentration,3421248985201927010,1346659171,14
Decisions,3421248985201927010,1346659427,13
Determination,3421248985201927010,1346659429,18
Flair,3421248985201927010,1346659948,10
Influence,3421248985201927010,1346661476,13
OffTheBall,3421248985201927010,1346661750,15
Positioning,3421248985201927010,1346662516,12
Teamwork,3421248985201927010,1346663533,14
Creativity,3421248985201927010,1346664051,14
Workrate,3421248985201927010,1346664306,14
Acceleration,3421248985201927010,1346658659,16
Agility,3421248985201927010,1346658668,15
Balance,3421248985201927010,1346658924,14
JumpingReach,3421248985201927010,1346660973,8
NaturalFitness,3421248985201927010,1346661990,13
Pace,3421248985201927010,1346662499,13
Stamina,3421248985201927010,1346663277,15
Strenfth,3421248985201927010,1346663284,12
Corners,3421248985201927010,1346659187,10
FreeKicks,3421248985201927010,1346659947,7
LongThrows,3421248985201927010,1346661492,12
PenaltyTaking,3421248985201927010,1346662510,7
FullName,3421248985201927010,1348889710,Marc Cucurella Saseta
Height,3421248985201927010,1349018995,173
Weight,3421248985201927010,1350002035,71
Adaptability,3421248985201927010,1348559969,11
Ambition,3421248985201927010,1348562274,14
Controversy,3421248985201927010,1348695673,5
Loyalty,3421248985201927010,1349283705,13
Pressure,3421248985201927010,1349546597,14
Professionalism,3421248985201927010,1349546607,15
Sportsmanship,3421248985201927010,1349742703,13
Temperament,3421248985201927010,1349805421,15
CurrentAbility,3421248985201927010,1346584898,145
PotentialAbility,3421248985201927010,1347436866,164
LeftFoot,3421248985201927010,1346661478,20
RightFoot,3421248985201927010,1346663017,8
POS_DL,3421248985201927010,1348758643,19
POS_DC,3421248985201927010,1348756325,15
POS_DR,3421248985201927010,1348760179,0
POS_ML,3421248985201927010,1349348467,18
POS_MC,3421248985201927010,1349346149,0
POS_MR,3421248985201927010,1349350003,0
POS_AML,3421248985201927010,1348562284,10
POS_AMC,3421248985201927010,1348562275,0
POS_AMR,3421248985201927010,1348562290,0
POS_STC,3421248985201927010,1348559717,0
Consistency,3421248985201927010,1346659193,14
Dirtiness,3421248985201927010,1346659444,9
ImportantMatches,3421248985201927010,1346660717,14
InjuryProneness,3421248985201927010,1346660714,8
Versatility,3421248985201927010,1346664052,15
FirstName,3430100191244477277,1348890209,Cole
LastName,3430100191244477277,1349742177,Palmer
Crossing,3430100191244477277,1346659186,12
Dribbling,3430100191244477277,1346659442,15
Finishing,3430100191244477277,1346659950,16
FirstTouch,3430100191244477277,1346659956,16
Heading,3430100191244477277,1346660452,8
LongShots,3430100191244477277,1346661491,14
Marking,3430100191244477277,1346661746,6
Passing,3430100191244477277,1346662515,13
Tackling,3430100191244477277,1346663531,8
Technique,3430100191244477277,1346663523,16
Aggression,3430100191244477277,1346658663,8
Anticipation,3430100191244477277,1346658670,13
Bravery,3430100191244477277,1346658930,8
Composure,3430100191244477277,1346659184,13
Concentration,3430100191244477277,1346659171,12
Decisions,3430100191244477277,1346659427,14
Determination,3430100191244477277,1346659429,10
Flair,3430100191244477277,1346659948,15
Influence,3430100191244477277,1346661476,7
OffTheBall,3430100191244477277,1346661750,13
Positioning,3430100191244477277,1346662516,8
Teamwork,3430100191244477277,1346663533,11
Creativity,3430100191244477277,1346664051,14
Workrate,3430100191244477277,1346664306,13
Acceleration,3430100191244477277,1346658659,15
Agility,3430100191244477277,1346658668,15
Balance,3430100191244477277,1346658924,16
JumpingReach,3430100191244477277,1346660973,13
NaturalFitness,3430100191244477277,1346661990,13
Pace,3430100191244477277,1346662499,14
Stamina,3430100191244477277,1346663277,13
Strenfth,3430100191244477277,1346663284,8
Corners,3430100191244477277,1346659187,12
FreeKicks,3430100191244477277,1346659947,12
LongThrows,3430100191244477277,1346661492,3
PenaltyTaking,3430100191244477277,1346662510,14
FullName,3430100191244477277,1348889710,Cole Jermaine Palmer
Height,3430100191244477277,1349018995,189
Weight,3430100191244477277,1350002035,71
Adaptability,3430100191244477277,1348559969,7
Ambition,3430100191244477277,1348562274,11
Controversy,3430100191244477277,1348695673,8
Loyalty,3430100191244477277,1349283705,10
Pressure,3430100191244477277,1349546597,9
Professionalism,3430100191244477277,1349546607,12
Sportsmanship,3430100191244477277,1349742703,13
Temperament,3430100191244477277,1349805421,9
CurrentAbility,3430100191244477277,1346584898,140
PotentialAbility,3430100191244477277,1347436866,160
LeftFoot,3430100191244477277,1346661478,20
RightFoot,3430100191244477277,1346663017,9
POS_DL,3430100191244477277,1348758643,0
POS_DC,3430100191244477277,1348756325,0
POS_DR,3430100191244477277,1348760179,0
POS_ML,3430100191244477277,1349348467,0
POS_MC,3430100191244477277,1349346149,15
POS_MR,3430100191244477277,1349350003,0
POS_AML,3430100191244477277,1348562284,17
POS_AMC,3430100191244477277,1348562275,20
POS_AMR,3430100191244477277,1348562290,20
POS_STC,3430100191244477277,1348559717,13
Consistency,3430100191244477277,1346659193,14
Dirtiness,3430100191244477277,1346659444,5
ImportantMatches,3430100191244477277,1346660717,0
InjuryProneness,3430100191244477277,1346660714,6
Versatility,3430100191244477277,1346664052,10
FirstName,3579608788797252421,1348890209,Tyrique
LastName,3579608788797252421,1349742177,George
Crossing,3579608788797252421,1346659186,10
Dribbling,3579608788797252421,1346659442,11
Finishing,3579608788797252421,1346659950,9
FirstTouch,3579608788797252421,1346659956,9
Heading,3579608788797252421,1346660452,5
LongShots,3579608788797252421,1346661491,14
Marking,3579608788797252421,1346661746,4
Passing,3579608788797252421,1346662515,8
Tackling,3579608788797252421,1346663531,5
Technique,3579608788797252421,1346663523,11
Aggression,3579608788797252421,1346658663,0
Anticipation,3579608788797252421,1346658670,7
Bravery,3579608788797252421,1346658930,0
Composure,3579608788797252421,1346659184,9
Concentration,3579608788797252421,1346659171,0
Decisions,3579608788797252421,1346659427,8
Determination,3579608788797252421,1346659429,0
Flair,3579608788797252421,1346659948,16
Influence,3579608788797252421,1346661476,4
OffTheBall,3579608788797252421,1346661750,8
Positioning,3579608788797252421,1346662516,6
Teamwork,3579608788797252421,1346663533,10
Creativity,3579608788797252421,1346664051,10
Workrate,3579608788797252421,1346664306,11
Acceleration,3579608788797252421,1346658659,15
Agility,3579608788797252421,1346658668,9
Balance,3579608788797252421,1346658924,8
JumpingReach,3579608788797252421,1346660973,11
NaturalFitness,3579608788797252421,1346661990,0
Pace,3579608788797252421,1346662499,14
Stamina,3579608788797252421,1346663277,0
Strenfth,3579608788797252421,1346663284,7
Corners,3579608788797252421,1346659187,10
FreeKicks,3579608788797252421,1346659947,13
LongThrows,3579608788797252421,1346661492,0
PenaltyTaking,3579608788797252421,1346662510,0
FullName,3579608788797252421,1348889710,First Second
Height,3579608788797252421,1349018995,180
Weight,3579608788797252421,1350002035,66
Adaptability,3579608788797252421,1348559969,0
Ambition,3579608788797252421,1348562274,0
Controversy,3579608788797252421,1348695673,0
Loyalty,3579608788797252421,1349283705,0
Pressure,3579608788797252421,1349546597,0
Professionalism,3579608788797252421,1349546607,0
Sportsmanship,3579608788797252421,1349742703,0
Temperament,3579608788797252421,1349805421,0
CurrentAbility,3579608788797252421,1346584898,90
PotentialAbility,3579608788797252421,1347436866,-8
LeftFoot,3579608788797252421,1346661478,14
RightFoot,3579608788797252421,1346663017,20
POS_DL,3579608788797252421,1348758643,0
